purchase_date,time_to_go,takeoff_date,price,day_of_week,month,unsold_tickets,number_of_quotes
2015/5/20,52,2015/5/26,1156,2,5,648,129
2015/5/20,51,2015/5/26,1291,2,5,645,129
2015/5/20,50,2015/5/26,1053,2,5,636,127
2015/5/20,49,2015/5/26,1116,2,5,628,125
2015/5/20,48,2015/5/26,1353,2,5,622,124
2015/5/20,47,2015/5/26,1361,2,5,616,123
2015/5/21,46,2015/5/26,1408,2,5,611,122
2015/5/21,45,2015/5/26,1199,2,5,605,121
2015/5/21,44,2015/5/26,1276,2,5,601,120
2015/5/21,43,2015/5/26,1069,2,5,599,119
2015/5/21,42,2015/5/26,1067,2,5,590,118
2015/5/21,41,2015/5/26,1219,2,5,583,116
2015/5/21,40,2015/5/26,1098,2,5,569,113
2015/5/21,39,2015/5/26,1430,2,5,564,112
2015/5/22,38,2015/5/26,1275,2,5,550,110
2015/5/22,37,2015/5/26,1289,2,5,547,109
2015/5/22,36,2015/5/26,1048,2,5,540,108
2015/5/22,35,2015/5/26,1057,2,5,535,107
2015/5/22,34,2015/5/26,1240,2,5,530,106
2015/5/22,33,2015/5/26,1233,2,5,523,104
2015/5/22,32,2015/5/26,1033,2,5,515,103
2015/5/22,31,2015/5/26,1347,2,5,514,102
2015/5/23,30,2015/5/26,1264,2,5,511,102
2015/5/23,29,2015/5/26,1345,2,5,509,101
2015/5/23,28,2015/5/26,1175,2,5,500,100
2015/5/23,27,2015/5/26,1105,2,5,496,99
2015/5/23,26,2015/5/26,1168,2,5,487,97
2015/5/23,25,2015/5/26,1426,2,5,484,96
2015/5/23,24,2015/5/26,1106,2,5,483,96
2015/5/24,23,2015/5/26,1306,2,5,477,95
2015/5/24,22,2015/5/26,1077,2,5,465,93
2015/5/24,21,2015/5/26,1288,2,5,456,91
2015/5/24,20,2015/5/26,1276,2,5,446,89
2015/5/24,19,2015/5/26,1049,2,5,438,87
2015/5/24,18,2015/5/26,1251,2,5,434,86
2015/5/24,17,2015/5/26,1155,2,5,424,84
2015/5/24,16,2015/5/26,1262,2,5,412,82
2015/5/25,15,2015/5/26,1300,2,5,409,81
2015/5/25,14,2015/5/26,1161,2,5,396,79
2015/5/25,13,2015/5/26,1359,2,5,384,76
2015/5/25,12,2015/5/26,1492,2,5,371,74
2015/5/25,11,2015/5/26,1201,2,5,358,71
2015/5/25,10,2015/5/26,1073,2,5,352,70
2015/5/25,9,2015/5/26,1259,2,5,350,70
2015/5/25,8,2015/5/26,1338,2,5,344,68
2015/5/26,7,2015/5/26,1376,2,5,331,66
2015/5/26,6,2015/5/26,1485,2,5,318,63
2015/5/26,5,2015/5/26,1313,2,5,307,61
2015/5/26,4,2015/5/26,1152,2,5,294,58
2015/5/26,3,2015/5/26,1323,2,5,293,58
2015/5/26,2,2015/5/26,1100,2,5,283,56
2015/5/26,1,2015/5/26,1485,2,5,272,54
2015/4/27,240,2015/5/27,1041,3,5,2000,400
2015/4/27,239,2015/5/27,1287,3,5,1999,399
2015/4/27,238,2015/5/27,1191,3,5,1986,397
2015/4/27,237,2015/5/27,1471,3,5,1977,395
2015/4/27,236,2015/5/27,1267,3,5,1965,393
2015/4/27,235,2015/5/27,1361,3,5,1961,392
2015/4/27,234,2015/5/27,1026,3,5,1948,389
2015/4/27,233,2015/5/27,1361,3,5,1938,387
2015/4/28,232,2015/5/27,1439,3,5,1937,387
2015/4/28,231,2015/5/27,1088,3,5,1927,385
2015/4/28,230,2015/5/27,1007,3,5,1926,385
2015/4/28,229,2015/5/27,1369,3,5,1912,382
2015/4/28,228,2015/5/27,1158,3,5,1908,381
2015/4/28,227,2015/5/27,1234,3,5,1901,380
2015/4/28,226,2015/5/27,1269,3,5,1899,379
2015/4/28,225,2015/5/27,1043,3,5,1894,378
2015/4/29,224,2015/5/27,1441,3,5,1885,377
2015/4/29,223,2015/5/27,1143,3,5,1882,376
2015/4/29,222,2015/5/27,1115,3,5,1880,376
2015/4/29,221,2015/5/27,1251,3,5,1873,374
2015/4/29,220,2015/5/27,1231,3,5,1869,373
2015/4/29,219,2015/5/27,1349,3,5,1859,371
2015/4/29,218,2015/5/27,1352,3,5,1849,369
2015/4/29,217,2015/5/27,1077,3,5,1839,367
2015/4/30,216,2015/5/27,1302,3,5,1836,367
2015/4/30,215,2015/5/27,1203,3,5,1822,364
2015/4/30,214,2015/5/27,1076,3,5,1815,363
2015/4/30,213,2015/5/27,1414,3,5,1812,362
2015/4/30,212,2015/5/27,1484,3,5,1808,361
2015/4/30,211,2015/5/27,1288,3,5,1798,359
2015/4/30,210,2015/5/27,1286,3,5,1789,357
2015/5/1,209,2015/5/27,1221,3,5,1785,357
2015/5/1,208,2015/5/27,1406,3,5,1783,356
2015/5/1,207,2015/5/27,1498,3,5,1775,355
2015/5/1,206,2015/5/27,1446,3,5,1771,354
2015/5/1,205,2015/5/27,1367,3,5,1760,352
2015/5/1,204,2015/5/27,1457,3,5,1755,351
2015/5/1,203,2015/5/27,1498,3,5,1747,349
2015/5/1,202,2015/5/27,1415,3,5,1736,347
2015/5/2,201,2015/5/27,1373,3,5,1735,347
2015/5/2,200,2015/5/27,1395,3,5,1722,344
2015/5/2,199,2015/5/27,1120,3,5,1709,341
2015/5/2,198,2015/5/27,1421,3,5,1708,341
2015/5/2,197,2015/5/27,1387,3,5,1704,340
2015/5/2,196,2015/5/27,1411,3,5,1703,340
2015/5/2,195,2015/5/27,1360,3,5,1698,339
2015/5/2,194,2015/5/27,1045,3,5,1688,337
2015/5/3,193,2015/5/27,1493,3,5,1677,335
2015/5/3,192,2015/5/27,1220,3,5,1668,333
2015/5/3,191,2015/5/27,1202,3,5,1660,332
2015/5/3,190,2015/5/27,1346,3,5,1655,331
2015/5/3,189,2015/5/27,1256,3,5,1651,330
2015/5/3,188,2015/5/27,1359,3,5,1641,328
2015/5/3,187,2015/5/27,1001,3,5,1630,326
2015/5/3,186,2015/5/27,1177,3,5,1628,325
2015/5/4,185,2015/5/27,1189,3,5,1623,324
2015/5/4,184,2015/5/27,1271,3,5,1612,322
2015/5/4,183,2015/5/27,1175,3,5,1609,321
2015/5/4,182,2015/5/27,1185,3,5,1599,319
2015/5/4,181,2015/5/27,1307,3,5,1595,319
2015/5/4,180,2015/5/27,1032,3,5,1593,318
2015/5/4,179,2015/5/27,1019,3,5,1592,318
2015/5/5,178,2015/5/27,1129,3,5,1584,316
2015/5/5,177,2015/5/27,1029,3,5,1574,314
2015/5/5,176,2015/5/27,1400,3,5,1562,312
2015/5/5,175,2015/5/27,1275,3,5,1553,310
2015/5/5,174,2015/5/27,1379,3,5,1543,308
2015/5/5,173,2015/5/27,1237,3,5,1530,306
2015/5/5,172,2015/5/27,1137,3,5,1524,304
2015/5/5,171,2015/5/27,1416,3,5,1512,302
2015/5/6,170,2015/5/27,1206,3,5,1501,300
2015/5/6,169,2015/5/27,1145,3,5,1492,298
2015/5/6,168,2015/5/27,1234,3,5,1481,296
2015/5/6,167,2015/5/27,1262,3,5,1467,293
2015/5/6,166,2015/5/27,1429,3,5,1454,290
2015/5/6,165,2015/5/27,1275,3,5,1442,288
2015/5/6,164,2015/5/27,1240,3,5,1429,285
2015/5/6,163,2015/5/27,1193,3,5,1421,284
2015/5/7,162,2015/5/27,1446,3,5,1408,281
2015/5/7,161,2015/5/27,1158,3,5,1405,281
2015/5/7,160,2015/5/27,1374,3,5,1392,278
2015/5/7,159,2015/5/27,1270,3,5,1384,276
2015/5/7,158,2015/5/27,1002,3,5,1382,276
2015/5/7,157,2015/5/27,1320,3,5,1373,274
2015/5/7,156,2015/5/27,1167,3,5,1366,273
2015/5/7,155,2015/5/27,1347,3,5,1356,271
2015/5/8,154,2015/5/27,1195,3,5,1348,269
2015/5/8,153,2015/5/27,1306,3,5,1347,269
2015/5/8,152,2015/5/27,1459,3,5,1344,268
2015/5/8,151,2015/5/27,1436,3,5,1339,267
2015/5/8,150,2015/5/27,1400,3,5,1330,266
2015/5/8,149,2015/5/27,1226,3,5,1319,263
2015/5/8,148,2015/5/27,1341,3,5,1309,261
2015/5/9,147,2015/5/27,1416,3,5,1300,260
2015/5/9,146,2015/5/27,1478,3,5,1291,258
2015/5/9,145,2015/5/27,1388,3,5,1283,256
2015/5/9,144,2015/5/27,1134,3,5,1271,254
2015/5/9,143,2015/5/27,1426,3,5,1268,253
2015/5/9,142,2015/5/27,1256,3,5,1255,251
2015/5/9,141,2015/5/27,1125,3,5,1247,249
2015/5/9,140,2015/5/27,1098,3,5,1245,249
2015/5/10,139,2015/5/27,1223,3,5,1235,247
2015/5/10,138,2015/5/27,1463,3,5,1232,246
2015/5/10,137,2015/5/27,1144,3,5,1228,245
2015/5/10,136,2015/5/27,1452,3,5,1214,242
2015/5/10,135,2015/5/27,1491,3,5,1205,241
2015/5/10,134,2015/5/27,1189,3,5,1204,240
2015/5/10,133,2015/5/27,1247,3,5,1202,240
2015/5/10,132,2015/5/27,1423,3,5,1192,238
2015/5/11,131,2015/5/27,1305,3,5,1182,236
2015/5/11,130,2015/5/27,1225,3,5,1180,236
2015/5/11,129,2015/5/27,1398,3,5,1178,235
2015/5/11,128,2015/5/27,1419,3,5,1175,235
2015/5/11,127,2015/5/27,1183,3,5,1164,232
2015/5/11,126,2015/5/27,1486,3,5,1161,232
2015/5/11,125,2015/5/27,1300,3,5,1155,231
2015/5/11,124,2015/5/27,1465,3,5,1150,230
2015/5/12,123,2015/5/27,1457,3,5,1149,229
2015/5/12,122,2015/5/27,1020,3,5,1140,228
2015/5/12,121,2015/5/27,1113,3,5,1126,225
2015/5/12,120,2015/5/27,1168,3,5,1118,223
2015/5/12,119,2015/5/27,1140,3,5,1106,221
2015/5/12,118,2015/5/27,1052,3,5,1097,219
2015/5/12,117,2015/5/27,1310,3,5,1087,217
2015/5/13,116,2015/5/27,1014,3,5,1082,216
2015/5/13,115,2015/5/27,1203,3,5,1078,215
2015/5/13,114,2015/5/27,1043,3,5,1067,213
2015/5/13,113,2015/5/27,1143,3,5,1060,212
2015/5/13,112,2015/5/27,1313,3,5,1059,211
2015/5/13,111,2015/5/27,1262,3,5,1055,211
2015/5/13,110,2015/5/27,1321,3,5,1047,209
2015/5/13,109,2015/5/27,1311,3,5,1037,207
2015/5/14,108,2015/5/27,1236,3,5,1026,205
2015/5/14,107,2015/5/27,1138,3,5,1022,204
2015/5/14,106,2015/5/27,1373,3,5,1017,203
2015/5/14,105,2015/5/27,1075,3,5,1004,200
2015/5/14,104,2015/5/27,1256,3,5,1002,200
2015/5/14,103,2015/5/27,1476,3,5,988,197
2015/5/14,102,2015/5/27,1055,3,5,975,195
2015/5/14,101,2015/5/27,1163,3,5,972,194
2015/5/15,100,2015/5/27,1445,3,5,966,193
2015/5/15,99,2015/5/27,1071,3,5,959,191
2015/5/15,98,2015/5/27,1452,3,5,950,190
2015/5/15,97,2015/5/27,1408,3,5,947,189
2015/5/15,96,2015/5/27,1228,3,5,935,187
2015/5/15,95,2015/5/27,1073,3,5,924,184
2015/5/15,94,2015/5/27,1227,3,5,914,182
2015/5/15,93,2015/5/27,1195,3,5,909,181
2015/5/16,92,2015/5/27,1207,3,5,900,180
2015/5/16,91,2015/5/27,1018,3,5,891,178
2015/5/16,90,2015/5/27,1464,3,5,881,176
2015/5/16,89,2015/5/27,1002,3,5,874,174
2015/5/16,88,2015/5/27,1404,3,5,872,174
2015/5/16,87,2015/5/27,1057,3,5,869,173
2015/5/16,86,2015/5/27,1043,3,5,860,172
2015/5/17,85,2015/5/27,1248,3,5,852,170
2015/5/17,84,2015/5/27,1441,3,5,838,167
2015/5/17,83,2015/5/27,1421,3,5,832,166
2015/5/17,82,2015/5/27,1006,3,5,822,164
2015/5/17,81,2015/5/27,1320,3,5,819,163
2015/5/17,80,2015/5/27,1172,3,5,811,162
2015/5/17,79,2015/5/27,1138,3,5,797,159
2015/5/17,78,2015/5/27,1144,3,5,784,156
2015/5/18,77,2015/5/27,1344,3,5,771,154
2015/5/18,76,2015/5/27,1171,3,5,764,152
2015/5/18,75,2015/5/27,1441,3,5,761,152
2015/5/18,74,2015/5/27,1312,3,5,751,150
2015/5/18,73,2015/5/27,1157,3,5,742,148
2015/5/18,72,2015/5/27,1004,3,5,733,146
2015/5/18,71,2015/5/27,1263,3,5,726,145
2015/5/18,70,2015/5/27,1408,3,5,712,142
2015/5/19,69,2015/5/27,1350,3,5,700,140
2015/5/19,68,2015/5/27,1017,3,5,695,139
2015/5/19,67,2015/5/27,1449,3,5,683,136
2015/5/19,66,2015/5/27,1333,3,5,675,135
2015/5/19,65,2015/5/27,1181,3,5,668,133
2015/5/19,64,2015/5/27,1328,3,5,664,132
2015/5/19,63,2015/5/27,1041,3,5,654,130
2015/5/19,62,2015/5/27,1474,3,5,648,129
2015/5/20,61,2015/5/27,1426,3,5,647,129
2015/5/20,60,2015/5/27,1302,3,5,642,128
2015/5/20,59,2015/5/27,1353,3,5,636,127
2015/5/20,58,2015/5/27,1038,3,5,633,126
2015/5/20,57,2015/5/27,1257,3,5,629,125
2015/5/20,56,2015/5/27,1460,3,5,616,123
2015/5/20,55,2015/5/27,1155,3,5,615,123
2015/5/21,54,2015/5/27,1006,3,5,604,120
2015/5/21,53,2015/5/27,1320,3,5,599,119
2015/5/21,52,2015/5/27,1436,3,5,593,118
2015/5/21,51,2015/5/27,1183,3,5,582,116
2015/5/21,50,2015/5/27,1235,3,5,579,115
2015/5/21,49,2015/5/27,1373,3,5,569,113
2015/5/21,48,2015/5/27,1123,3,5,564,112
2015/5/21,47,2015/5/27,1476,3,5,558,111
2015/5/22,46,2015/5/27,1406,3,5,549,109
2015/5/22,45,2015/5/27,1086,3,5,546,109
2015/5/22,44,2015/5/27,1024,3,5,539,107
2015/5/22,43,2015/5/27,1351,3,5,527,105
2015/5/22,42,2015/5/27,1196,3,5,514,102
2015/5/22,41,2015/5/27,1186,3,5,506,101
2015/5/22,40,2015/5/27,1174,3,5,501,100
2015/5/22,39,2015/5/27,1033,3,5,494,98
2015/5/23,38,2015/5/27,1276,3,5,491,98
2015/5/23,37,2015/5/27,1023,3,5,490,98
2015/5/23,36,2015/5/27,1118,3,5,476,95
2015/5/23,35,2015/5/27,1138,3,5,473,94
2015/5/23,34,2015/5/27,1488,3,5,459,91
2015/5/23,33,2015/5/27,1205,3,5,448,89
2015/5/23,32,2015/5/27,1328,3,5,440,88
2015/5/23,31,2015/5/27,1114,3,5,431,86
2015/5/24,30,2015/5/27,1102,3,5,417,83
2015/5/24,29,2015/5/27,1067,3,5,411,82
2015/5/24,28,2015/5/27,1365,3,5,402,80
2015/5/24,27,2015/5/27,1056,3,5,400,80
2015/5/24,26,2015/5/27,1413,3,5,391,78
2015/5/24,25,2015/5/27,1398,3,5,387,77
2015/5/24,24,2015/5/27,1072,3,5,380,76
2015/5/25,23,2015/5/27,1402,3,5,366,73
2015/5/25,22,2015/5/27,1481,3,5,361,72
2015/5/25,21,2015/5/27,1470,3,5,360,72
2015/5/25,20,2015/5/27,1428,3,5,359,71
2015/5/25,19,2015/5/27,1346,3,5,346,69
2015/5/25,18,2015/5/27,1074,3,5,345,69
2015/5/25,17,2015/5/27,1471,3,5,337,67
2015/5/25,16,2015/5/27,1269,3,5,328,65
2015/5/26,15,2015/5/27,1333,3,5,317,63
2015/5/26,14,2015/5/27,1043,3,5,316,63
2015/5/26,13,2015/5/27,1072,3,5,311,62
2015/5/26,12,2015/5/27,1285,3,5,301,60
2015/5/26,11,2015/5/27,1273,3,5,296,59
2015/5/26,10,2015/5/27,1189,3,5,286,57
2015/5/26,9,2015/5/27,1312,3,5,275,55
2015/5/26,8,2015/5/27,1116,3,5,262,52
2015/5/27,7,2015/5/27,1303,3,5,254,50
2015/5/27,6,2015/5/27,1298,3,5,244,48
2015/5/27,5,2015/5/27,1342,3,5,242,48
2015/5/27,4,2015/5/27,1411,3,5,228,45
2015/5/27,3,2015/5/27,1044,3,5,219,43
2015/5/27,2,2015/5/27,1315,3,5,211,42
2015/5/27,1,2015/5/27,1215,3,5,207,41
2015/4/28,240,2015/5/28,1144,4,5,2000,400
2015/4/28,239,2015/5/28,1044,4,5,1991,398
2015/4/28,238,2015/5/28,1212,4,5,1987,397
2015/4/28,237,2015/5/28,1401,4,5,1983,396
2015/4/28,236,2015/5/28,1386,4,5,1971,394
2015/4/28,235,2015/5/28,1407,4,5,1963,392
2015/4/28,234,2015/5/28,1044,4,5,1958,391
2015/4/28,233,2015/5/28,1237,4,5,1957,391
2015/4/29,232,2015/5/28,1003,4,5,1950,390
2015/4/29,231,2015/5/28,1369,4,5,1937,387
2015/4/29,230,2015/5/28,1413,4,5,1924,384
2015/4/29,229,2015/5/28,1441,4,5,1923,384
2015/4/29,228,2015/5/28,1172,4,5,1909,381
2015/4/29,227,2015/5/28,1090,4,5,1902,380
2015/4/29,226,2015/5/28,1251,4,5,1892,378
2015/4/29,225,2015/5/28,1352,4,5,1888,377
2015/4/30,224,2015/5/28,1270,4,5,1875,375
2015/4/30,223,2015/5/28,1074,4,5,1873,374
2015/4/30,222,2015/5/28,1285,4,5,1870,374
2015/4/30,221,2015/5/28,1274,4,5,1868,373
2015/4/30,220,2015/5/28,1483,4,5,1862,372
2015/4/30,219,2015/5/28,1035,4,5,1859,371
2015/4/30,218,2015/5/28,1328,4,5,1851,370
2015/4/30,217,2015/5/28,1003,4,5,1838,367
2015/5/1,216,2015/5/28,1238,4,5,1834,366
2015/5/1,215,2015/5/28,1170,4,5,1824,364
2015/5/1,214,2015/5/28,1083,4,5,1822,364
2015/5/1,213,2015/5/28,1349,4,5,1819,363
2015/5/1,212,2015/5/28,1327,4,5,1813,362
2015/5/1,211,2015/5/28,1074,4,5,1807,361
2015/5/1,210,2015/5/28,1483,4,5,1793,358
2015/5/2,209,2015/5/28,1428,4,5,1784,356
2015/5/2,208,2015/5/28,1008,4,5,1779,355
2015/5/2,207,2015/5/28,1278,4,5,1774,354
2015/5/2,206,2015/5/28,1247,4,5,1772,354
2015/5/2,205,2015/5/28,1052,4,5,1761,352
2015/5/2,204,2015/5/28,1325,4,5,1757,351
2015/5/2,203,2015/5/28,1272,4,5,1749,349
2015/5/2,202,2015/5/28,1255,4,5,1740,348
2015/5/3,201,2015/5/28,1156,4,5,1739,347
2015/5/3,200,2015/5/28,1366,4,5,1727,345
2015/5/3,199,2015/5/28,1410,4,5,1719,343
2015/5/3,198,2015/5/28,1045,4,5,1713,342
2015/5/3,197,2015/5/28,1427,4,5,1702,340
2015/5/3,196,2015/5/28,1332,4,5,1693,338
2015/5/3,195,2015/5/28,1208,4,5,1680,336
2015/5/3,194,2015/5/28,1007,4,5,1667,333
2015/5/4,193,2015/5/28,1475,4,5,1654,330
2015/5/4,192,2015/5/28,1453,4,5,1641,328
2015/5/4,191,2015/5/28,1419,4,5,1631,326
2015/5/4,190,2015/5/28,1087,4,5,1618,323
2015/5/4,189,2015/5/28,1061,4,5,1616,323
2015/5/4,188,2015/5/28,1424,4,5,1615,323
2015/5/4,187,2015/5/28,1097,4,5,1610,322
2015/5/4,186,2015/5/28,1346,4,5,1598,319
2015/5/5,185,2015/5/28,1083,4,5,1586,317
2015/5/5,184,2015/5/28,1006,4,5,1585,317
2015/5/5,183,2015/5/28,1497,4,5,1578,315
2015/5/5,182,2015/5/28,1281,4,5,1571,314
2015/5/5,181,2015/5/28,1000,4,5,1564,312
2015/5/5,180,2015/5/28,1381,4,5,1553,310
2015/5/5,179,2015/5/28,1139,4,5,1551,310
2015/5/6,178,2015/5/28,1078,4,5,1548,309
2015/5/6,177,2015/5/28,1379,4,5,1543,308
2015/5/6,176,2015/5/28,1190,4,5,1530,306
2015/5/6,175,2015/5/28,1204,4,5,1524,304
2015/5/6,174,2015/5/28,1418,4,5,1523,304
2015/5/6,173,2015/5/28,1170,4,5,1513,302
2015/5/6,172,2015/5/28,1412,4,5,1511,302
2015/5/6,171,2015/5/28,1184,4,5,1498,299
2015/5/7,170,2015/5/28,1076,4,5,1488,297
2015/5/7,169,2015/5/28,1312,4,5,1484,296
2015/5/7,168,2015/5/28,1145,4,5,1483,296
2015/5/7,167,2015/5/28,1255,4,5,1469,293
2015/5/7,166,2015/5/28,1429,4,5,1468,293
2015/5/7,165,2015/5/28,1082,4,5,1464,292
2015/5/7,164,2015/5/28,1458,4,5,1450,290
2015/5/7,163,2015/5/28,1003,4,5,1438,287
2015/5/8,162,2015/5/28,1265,4,5,1437,287
2015/5/8,161,2015/5/28,1031,4,5,1425,285
2015/5/8,160,2015/5/28,1414,4,5,1421,284
2015/5/8,159,2015/5/28,1376,4,5,1418,283
2015/5/8,158,2015/5/28,1044,4,5,1407,281
2015/5/8,157,2015/5/28,1172,4,5,1404,280
2015/5/8,156,2015/5/28,1115,4,5,1396,279
2015/5/8,155,2015/5/28,1088,4,5,1382,276
2015/5/9,154,2015/5/28,1326,4,5,1378,275
2015/5/9,153,2015/5/28,1318,4,5,1373,274
2015/5/9,152,2015/5/28,1224,4,5,1367,273
2015/5/9,151,2015/5/28,1148,4,5,1364,272
2015/5/9,150,2015/5/28,1001,4,5,1362,272
2015/5/9,149,2015/5/28,1155,4,5,1355,271
2015/5/9,148,2015/5/28,1452,4,5,1342,268
2015/5/10,147,2015/5/28,1461,4,5,1328,265
2015/5/10,146,2015/5/28,1234,4,5,1325,265
2015/5/10,145,2015/5/28,1408,4,5,1314,262
2015/5/10,144,2015/5/28,1317,4,5,1312,262
2015/5/10,143,2015/5/28,1338,4,5,1304,260
2015/5/10,142,2015/5/28,1084,4,5,1296,259
2015/5/10,141,2015/5/28,1252,4,5,1282,256
2015/5/10,140,2015/5/28,1338,4,5,1275,255
2015/5/11,139,2015/5/28,1321,4,5,1263,252
2015/5/11,138,2015/5/28,1176,4,5,1252,250
2015/5/11,137,2015/5/28,1490,4,5,1246,249
2015/5/11,136,2015/5/28,1047,4,5,1240,248
2015/5/11,135,2015/5/28,1167,4,5,1231,246
2015/5/11,134,2015/5/28,1013,4,5,1219,243
2015/5/11,133,2015/5/28,1028,4,5,1210,242
2015/5/11,132,2015/5/28,1422,4,5,1199,239
2015/5/12,131,2015/5/28,1117,4,5,1192,238
2015/5/12,130,2015/5/28,1089,4,5,1184,236
2015/5/12,129,2015/5/28,1340,4,5,1182,236
2015/5/12,128,2015/5/28,1114,4,5,1176,235
2015/5/12,127,2015/5/28,1200,4,5,1165,233
2015/5/12,126,2015/5/28,1465,4,5,1160,232
2015/5/12,125,2015/5/28,1031,4,5,1148,229
2015/5/12,124,2015/5/28,1212,4,5,1138,227
2015/5/13,123,2015/5/28,1155,4,5,1131,226
2015/5/13,122,2015/5/28,1435,4,5,1124,224
2015/5/13,121,2015/5/28,1181,4,5,1115,223
2015/5/13,120,2015/5/28,1237,4,5,1108,221
2015/5/13,119,2015/5/28,1308,4,5,1101,220
2015/5/13,118,2015/5/28,1345,4,5,1090,218
2015/5/13,117,2015/5/28,1394,4,5,1076,215
2015/5/14,116,2015/5/28,1158,4,5,1074,214
2015/5/14,115,2015/5/28,1393,4,5,1063,212
2015/5/14,114,2015/5/28,1488,4,5,1062,212
2015/5/14,113,2015/5/28,1265,4,5,1048,209
2015/5/14,112,2015/5/28,1391,4,5,1035,207
2015/5/14,111,2015/5/28,1372,4,5,1032,206
2015/5/14,110,2015/5/28,1112,4,5,1026,205
2015/5/14,109,2015/5/28,1308,4,5,1015,203
2015/5/15,108,2015/5/28,1350,4,5,1014,202
2015/5/15,107,2015/5/28,1132,4,5,1007,201
2015/5/15,106,2015/5/28,1257,4,5,997,199
2015/5/15,105,2015/5/28,1435,4,5,985,197
2015/5/15,104,2015/5/28,1137,4,5,975,195
2015/5/15,103,2015/5/28,1276,4,5,971,194
2015/5/15,102,2015/5/28,1428,4,5,960,192
2015/5/15,101,2015/5/28,1421,4,5,959,191
2015/5/16,100,2015/5/28,1271,4,5,948,189
2015/5/16,99,2015/5/28,1367,4,5,935,187
2015/5/16,98,2015/5/28,1180,4,5,928,185
2015/5/16,97,2015/5/28,1153,4,5,920,184
2015/5/16,96,2015/5/28,1361,4,5,919,183
2015/5/16,95,2015/5/28,1108,4,5,917,183
2015/5/16,94,2015/5/28,1037,4,5,904,180
2015/5/16,93,2015/5/28,1311,4,5,899,179
2015/5/17,92,2015/5/28,1410,4,5,889,177
2015/5/17,91,2015/5/28,1194,4,5,886,177
2015/5/17,90,2015/5/28,1050,4,5,872,174
2015/5/17,89,2015/5/28,1245,4,5,867,173
2015/5/17,88,2015/5/28,1294,4,5,863,172
2015/5/17,87,2015/5/28,1355,4,5,862,172
2015/5/17,86,2015/5/28,1323,4,5,859,171
2015/5/18,85,2015/5/28,1307,4,5,855,171
2015/5/18,84,2015/5/28,1380,4,5,850,170
2015/5/18,83,2015/5/28,1106,4,5,837,167
2015/5/18,82,2015/5/28,1375,4,5,826,165
2015/5/18,81,2015/5/28,1159,4,5,824,164
2015/5/18,80,2015/5/28,1461,4,5,821,164
2015/5/18,79,2015/5/28,1431,4,5,816,163
2015/5/18,78,2015/5/28,1073,4,5,812,162
2015/5/19,77,2015/5/28,1076,4,5,809,161
2015/5/19,76,2015/5/28,1026,4,5,796,159
2015/5/19,75,2015/5/28,1496,4,5,794,158
2015/5/19,74,2015/5/28,1205,4,5,786,157
2015/5/19,73,2015/5/28,1400,4,5,776,155
2015/5/19,72,2015/5/28,1067,4,5,764,152
2015/5/19,71,2015/5/28,1286,4,5,763,152
2015/5/19,70,2015/5/28,1278,4,5,754,150
2015/5/20,69,2015/5/28,1470,4,5,752,150
2015/5/20,68,2015/5/28,1138,4,5,738,147
2015/5/20,67,2015/5/28,1366,4,5,737,147
2015/5/20,66,2015/5/28,1433,4,5,731,146
2015/5/20,65,2015/5/28,1221,4,5,723,144
2015/5/20,64,2015/5/28,1128,4,5,714,142
2015/5/20,63,2015/5/28,1141,4,5,708,141
2015/5/20,62,2015/5/28,1156,4,5,701,140
2015/5/21,61,2015/5/28,1035,4,5,699,139
2015/5/21,60,2015/5/28,1221,4,5,698,139
2015/5/21,59,2015/5/28,1389,4,5,691,138
2015/5/21,58,2015/5/28,1454,4,5,690,138
2015/5/21,57,2015/5/28,1292,4,5,682,136
2015/5/21,56,2015/5/28,1090,4,5,674,134
2015/5/21,55,2015/5/28,1315,4,5,666,133
2015/5/22,54,2015/5/28,1212,4,5,653,130
2015/5/22,53,2015/5/28,1496,4,5,645,129
2015/5/22,52,2015/5/28,1233,4,5,641,128
2015/5/22,51,2015/5/28,1358,4,5,636,127
2015/5/22,50,2015/5/28,1154,4,5,635,127
2015/5/22,49,2015/5/28,1183,4,5,630,126
2015/5/22,48,2015/5/28,1033,4,5,625,125
2015/5/22,47,2015/5/28,1207,4,5,624,124
2015/5/23,46,2015/5/28,1349,4,5,615,123
2015/5/23,45,2015/5/28,1041,4,5,605,121
2015/5/23,44,2015/5/28,1433,4,5,593,118
2015/5/23,43,2015/5/28,1158,4,5,583,116
2015/5/23,42,2015/5/28,1388,4,5,570,114
2015/5/23,41,2015/5/28,1080,4,5,564,112
2015/5/23,40,2015/5/28,1425,4,5,558,111
2015/5/23,39,2015/5/28,1264,4,5,554,110
2015/5/24,38,2015/5/28,1393,4,5,541,108
2015/5/24,37,2015/5/28,1126,4,5,533,106
2015/5/24,36,2015/5/28,1450,4,5,519,103
2015/5/24,35,2015/5/28,1123,4,5,511,102
2015/5/24,34,2015/5/28,1334,4,5,502,100
2015/5/24,33,2015/5/28,1090,4,5,491,98
2015/5/24,32,2015/5/28,1006,4,5,488,97
2015/5/24,31,2015/5/28,1488,4,5,483,96
2015/5/25,30,2015/5/28,1065,4,5,474,94
2015/5/25,29,2015/5/28,1238,4,5,460,92
2015/5/25,28,2015/5/28,1487,4,5,457,91
2015/5/25,27,2015/5/28,1222,4,5,452,90
